NAME,GEOID,NDI,pct_poverty,pct_noHS,pct_FHH,pct_mgmt,pct_crowd,pct_pubassist,pct_unempl,pct_under30K
"Lawrence County, Mississippi",28077,0.39229307464238505,0.19387593209582737,0.16781390932826964,0.25663430420711975,0.3125535561268209,0.027331525140830377,0.13916127686209054,0.06003159557661927,0.3659503442520342
"Panola County, Mississippi",28107,1.004552185531443,0.20903555986940792,0.21627142730260238,0.3024948024948025,0.2900523560209424,0.032859323531774724,0.18084679039125895,0.09422724496029322,0.3920623443400016
"Yalobusha County, Mississippi",28161,0.6684757227681268,0.16195856873822975,0.1685301653855113,0.32441113490364026,0.21001855287569574,0.031001743848091456,0.17341600465026158,0.05207262761219596,0.36620809920558034
"Chickasaw County, Mississippi",28017,1.1798687845567124,0.2115100254332525,0.276876982728234,0.3139995341253203,0.19822396146899457,0.01976346093993153,0.2012138188608777,0.04459279038718291,0.41409897292250236
"Copiah County, Mississippi",28029,1.031780724628186,0.23968339629429752,0.20085718821101645,0.3770761633996708,0.2791515980842537,0.037306453288995116,0.19921022550140288,0.05285996055226824,0.3862620804322976
"George County, Mississippi",28039,0.14294994904517075,0.1464287253760938,0.183355091383812,0.11035249285487456,0.30194078128887786,0.015620755229557186,0.14248845422439554,0.09081861159492412,0.32531920673729964
"Hinds County, Mississippi",28049,0.6747857773159538,0.22219551350840896,0.13022848808945064,0.46207410670416615,0.3284135692759447,0.02945718956090412,0.1910151626176653,0.03811610076670317,0.35569584578095936
"Newton County, Mississippi",28101,0.8584435827192836,0.26129929949141156,0.1533800554825522,0.35293040293040295,0.29967909158232536,0.04613280278537677,0.13379756279532454,0.056332773736243236,0.4372046754538672
"Union County, Mississippi",28145,0.4635444016192388,0.15569995358634725,0.22203496945439224,0.19773616545556177,0.2645031108121742,0.030248216259672396,0.13787559039292532,0.0678389345541567,0.3587579137775098
"Sharkey County, Mississippi",28125,1.689324995930538,0.259242458607394,0.2625290408230999,0.5452881976212259,0.4088135593220339,0.043874643874643876,0.3595441595441595,0,0.513960113960114
"Tippah County, Mississippi",28139,0.8268317156468066,0.1973799935194186,0.2238015607580825,0.23933518005540166,0.24826487655023324,0.03269447576099211,0.16948515595640737,0.07816411682892907,0.37128898910184144
"Forrest County, Mississippi",28035,0.7064733613658666,0.2504528859284858,0.1303008258804399,0.3330273123708974,0.3479107148463253,0.025220276103164126,0.18428280954589235,0.06904044644179959,0.4010630328541362
"Hancock County, Mississippi",28045,0.1797800334105131,0.17917779884512627,0.13379963218668034,0.2248717174766073,0.35120969876647784,0.018136175008965624,0.17357446590501563,0.07867518227547618,0.3078026538244787
"Lafayette County, Mississippi",28071,-0.10814140853141838,0.23755375454846178,0.10536373647729481,0.27476828012358395,0.42794559412550065,0.02003416679608635,0.08355334679298028,0.05291607396870555,0.3298648858518404
"Issaquena County, Mississippi",28055,2.457732484611626,0.41690408357075026,0.29791271347248577,0.42,0.1396011396011396,0.030991735537190084,0.24380165289256198,0.04716981132075472,0.5619834710743802
"Lowndes County, Mississippi",28087,0.5808813394837928,0.2212799167533819,0.14206857956857957,0.3442646324944749,0.293958593970701,0.015346055755870195,0.18635124439363293,0.051429838173354024,0.3513763081523173
"Leflore County, Mississippi",28083,1.9971579579842982,0.3917384426085428,0.21216313430358033,0.5694088970140159,0.27221609702315325,0.03482003129890454,0.22339593114241002,0.024439236692333444,0.5522300469483568
"Wilkinson County, Mississippi",28157,2.470776671727329,0.32750981136852764,0.28003182179793157,0.5820818228896945,0.28725612287256125,0.006556245686680469,0.25224292615596966,0.11742424242424243,0.5686680469289165
"Harrison County, Mississippi",28047,0.6275222720920843,0.20148215826607788,0.1292171021093001,0.32529010867563085,0.27977238856523506,0.029443465249863687,0.18220204658711944,0.07951484734420744,0.336951422086403
"Jefferson Davis County, Mississippi",28065,1.5617442717708578,0.2702296819787986,0.21231866240472091,0.3992297817715019,0.21732817037754115,0.021905352345525934,0.2250464972101674,0.061635220125786164,0.49865674726183096
"Lincoln County, Mississippi",28085,0.43044392365656164,0.22019486271036315,0.13406878650227125,0.28590345491753943,0.3312187772579494,0.02128323068527325,0.14976222031651984,0.059745237290046216,0.3881655882123645
"Scott County, Mississippi",28123,1.357394043071824,0.28972429289866963,0.2570174487915899,0.37387148167817313,0.24907063197026022,0.047149017728797316,0.16272160996645904,0.03559870550161812,0.4621945376137997
"Winston County, Mississippi",28159,0.9125055520335702,0.22993637682777096,0.2022906793048973,0.28346456692913385,0.2754985754985755,0.031097890751757708,0.22998918334234722,0.03888280394304491,0.41346673877771767
"Yazoo County, Mississippi",28163,2.0440188212467496,0.32469915507382435,0.2269876700680272,0.5102071005917159,0.28509937966831245,0.040626078950397056,0.28668431349982737,0.07803468208092486,0.48198872137184945
"Benton County, Mississippi",28009,1.1852754666330971,0.23369631714180839,0.30147186147186145,0.23777777777777778,0.22272411396803335,0.015166501813386087,0.17870095614902737,0.07069616837560712,0.4124629080118694
